in s,C1 in V
-6.6380644E-01,1.4112E+00
-6.6373956E-01,1.4325E+00
-6.6367268E-01,1.4538E+00
-6.6360580E-01,1.4006E+00
-6.6353892E-01,1.4432E+00
-6.6347204E-01,1.4645E+00
-6.6340516E-01,1.4432E+00
-6.6333828E-01,1.4219E+00
-6.6327140E-01,1.4219E+00
-6.6320452E-01,1.4538E+00
-6.6313764E-01,1.4112E+00
-6.6307076E-01,1.4325E+00
-6.6300388E-01,1.4432E+00
-6.6293700E-01,1.4325E+00
-6.6287012E-01,1.4006E+00
-6.6280324E-01,1.4432E+00
-6.6273636E-01,1.4432E+00
-6.6266948E-01,1.4006E+00
-6.6260260E-01,1.4219E+00
-6.6253572E-01,1.4219E+00
-6.6246884E-01,1.4219E+00
-6.6240196E-01,1.4325E+00
-6.6233508E-01,1.4432E+00
-6.6226820E-01,1.4432E+00
-6.6220132E-01,1.4325E+00
-6.6213444E-01,1.4645E+00
-6.6206756E-01,1.4325E+00
-6.6200068E-01,1.4325E+00
-6.6193380E-01,1.4325E+00
-6.6186692E-01,1.4432E+00
-6.6180004E-01,1.4432E+00
-6.6173316E-01,1.4219E+00
-6.6166628E-01,1.4432E+00
-6.6159940E-01,1.4112E+00
-6.6153252E-01,1.4219E+00
-6.6146564E-01,1.4006E+00
-6.6139876E-01,1.4219E+00
-6.6133188E-01,1.4219E+00
-6.6126500E-01,1.4325E+00
-6.6119812E-01,1.4325E+00
-6.6113124E-01,1.4432E+00
-6.6106436E-01,1.4219E+00
-6.6099748E-01,1.4325E+00
-6.6093060E-01,1.4432E+00
-6.6086372E-01,1.4219E+00
-6.6079684E-01,1.4538E+00
-6.6072996E-01,1.4432E+00
-6.6066308E-01,1.4219E+00
-6.6059620E-01,1.4112E+00
-6.6052932E-01,1.4432E+00
-6.6046244E-01,1.4432E+00
-6.6039556E-01,1.4432E+00
-6.6032868E-01,1.4645E+00
-6.6026180E-01,1.4645E+00
-6.6019492E-01,1.4645E+00
-6.6012804E-01,1.4325E+00
-6.6006116E-01,1.4432E+00
-6.5999428E-01,1.4538E+00
-6.5992740E-01,1.4112E+00
-6.5986052E-01,1.4538E+00
-6.5979364E-01,1.4645E+00
-6.5972676E-01,1.4538E+00
-6.5965988E-01,1.4325E+00
-6.5959300E-01,1.4538E+00
-6.5952612E-01,1.4538E+00
-6.5945924E-01,1.4645E+00
-6.5939236E-01,1.4432E+00
-6.5932548E-01,1.4645E+00
-6.5925860E-01,1.4538E+00
-6.5919172E-01,1.4325E+00
-6.5912484E-01,1.4751E+00
-6.5905796E-01,1.4645E+00
-6.5899108E-01,1.4432E+00
-6.5892420E-01,1.4538E+00
-6.5885732E-01,1.4645E+00
-6.5879044E-01,1.4645E+00
-6.5872356E-01,1.4645E+00
-6.5865668E-01,1.4432E+00
-6.5858980E-01,1.4645E+00
-6.5852292E-01,1.4538E+00
-6.5845604E-01,1.4432E+00
-6.5838916E-01,1.4538E+00
-6.5832228E-01,1.4645E+00
-6.5825540E-01,1.4538E+00
-6.5818852E-01,1.4645E+00
-6.5812164E-01,1.4858E+00
-6.5805476E-01,1.4751E+00
-6.5798788E-01,1.4645E+00
-6.5792100E-01,1.4645E+00
-6.5785412E-01,1.4538E+00
-6.5778724E-01,1.4751E+00
-6.5772036E-01,1.4538E+00
-6.5765348E-01,1.4751E+00
-6.5758660E-01,1.4751E+00
-6.5751972E-01,1.4645E+00
-6.5745284E-01,1.4964E+00
-6.5738596E-01,1.4645E+00
-6.5731908E-01,1.4751E+00
-6.5725220E-01,1.4645E+00
-6.5718532E-01,1.4538E+00
-6.5711844E-01,1.4538E+00
-6.5705156E-01,1.4538E+00
-6.5698468E-01,1.4751E+00
-6.5691780E-01,1.4432E+00
-6.5685092E-01,1.5070E+00
-6.5678404E-01,1.4751E+00
-6.5671716E-01,1.4858E+00
-6.5665028E-01,1.4751E+00
-6.5658340E-01,1.4858E+00
-6.5651652E-01,1.4645E+00
-6.5644964E-01,1.4964E+00
-6.5638276E-01,1.4645E+00
-6.5631588E-01,1.4858E+00
-6.5624900E-01,1.4751E+00
-6.5618212E-01,1.4751E+00
-6.5611524E-01,1.4645E+00
-6.5604836E-01,1.4538E+00
-6.5598148E-01,1.4751E+00
-6.5591460E-01,1.4858E+00
-6.5584772E-01,1.4645E+00
-6.5578084E-01,1.4432E+00
-6.5571396E-01,1.4964E+00
-6.5564708E-01,1.4964E+00
-6.5558020E-01,1.4645E+00
-6.5551332E-01,1.4751E+00
-6.5544644E-01,1.4964E+00
-6.5537956E-01,1.4751E+00
-6.5531268E-01,1.4858E+00
-6.5524580E-01,1.4538E+00
-6.5517892E-01,1.4751E+00
-6.5511204E-01,1.4645E+00
-6.5504516E-01,1.4645E+00
-6.5497828E-01,1.4645E+00
-6.5491140E-01,1.4964E+00
-6.5484452E-01,1.4858E+00
-6.5477764E-01,1.4858E+00
-6.5471076E-01,1.4964E+00
-6.5464388E-01,1.4858E+00
-6.5457700E-01,1.4432E+00
-6.5451012E-01,1.4858E+00
-6.5444324E-01,1.4751E+00
-6.5437636E-01,1.4751E+00
-6.5430948E-01,1.5070E+00
-6.5424260E-01,1.4751E+00
-6.5417572E-01,1.4751E+00
-6.5410884E-01,1.4751E+00
-6.5404196E-01,1.5070E+00
-6.5397508E-01,1.4858E+00
-6.5390820E-01,1.4751E+00
-6.5384132E-01,1.4858E+00
-6.5377444E-01,1.4858E+00
-6.5370756E-01,1.5390E+00
-6.5364068E-01,1.4538E+00
-6.5357380E-01,1.4858E+00
-6.5350692E-01,1.4858E+00
-6.5344004E-01,1.4645E+00
-6.5337316E-01,1.4538E+00
-6.5330628E-01,1.4751E+00
-6.5323940E-01,1.4751E+00
-6.5317252E-01,1.4751E+00
-6.5310564E-01,1.4645E+00
-6.5303876E-01,1.4645E+00
-6.5297188E-01,1.5070E+00
-6.5290500E-01,1.4751E+00
-6.5283812E-01,1.4858E+00
-6.5277124E-01,1.4751E+00
-6.5270436E-01,1.4751E+00
-6.5263748E-01,1.4538E+00
-6.5257060E-01,1.4751E+00
-6.5250372E-01,1.4858E+00
-6.5243684E-01,1.4858E+00
-6.5236996E-01,1.4538E+00
-6.5230308E-01,1.4858E+00
-6.5223620E-01,1.4538E+00
-6.5216932E-01,1.4751E+00
-6.5210244E-01,1.5070E+00
-6.5203556E-01,1.4645E+00
-6.5196868E-01,1.4964E+00
-6.5190180E-01,1.4538E+00
-6.5183492E-01,1.4645E+00
-6.5176804E-01,1.4751E+00
-6.5170116E-01,1.4751E+00
-6.5163428E-01,1.4858E+00
-6.5156740E-01,1.4645E+00
-6.5150052E-01,1.4751E+00
-6.5143364E-01,1.4858E+00
-6.5136676E-01,1.4645E+00
-6.5129988E-01,1.4964E+00
-6.5123300E-01,1.5070E+00
-6.5116612E-01,1.4858E+00
-6.5109924E-01,1.4858E+00
-6.5103236E-01,1.4645E+00
-6.5096548E-01,1.4858E+00
-6.5089860E-01,1.4964E+00
-6.5083172E-01,1.5070E+00
-6.5076484E-01,1.4858E+00
-6.5069796E-01,1.4751E+00
-6.5063108E-01,1.4964E+00
-6.5056420E-01,1.5390E+00
-6.5049732E-01,1.4964E+00
-6.5043044E-01,1.5070E+00
-6.5036356E-01,1.5177E+00
-6.5029668E-01,1.4751E+00
-6.5022980E-01,1.4858E+00
-6.5016292E-01,1.4858E+00
-6.5009604E-01,1.5070E+00
-6.5002916E-01,1.4538E+00
-6.4996228E-01,1.5070E+00
-6.4989540E-01,1.4858E+00
-6.4982852E-01,1.4858E+00
-6.4976164E-01,1.4964E+00
-6.4969476E-01,1.4538E+00
-6.4962788E-01,1.4964E+00
-6.4956100E-01,1.4858E+00
-6.4949412E-01,1.4751E+00
-6.4942724E-01,1.4858E+00
-6.4936036E-01,1.4751E+00
-6.4929348E-01,1.5177E+00
-6.4922660E-01,1.4751E+00
-6.4915972E-01,1.5177E+00
-6.4909284E-01,1.4751E+00
-6.4902596E-01,1.4645E+00
-6.4895908E-01,1.4858E+00
-6.4889220E-01,1.4858E+00
-6.4882532E-01,1.4964E+00
-6.4875844E-01,1.4751E+00
-6.4869156E-01,1.5070E+00
-6.4862468E-01,1.4751E+00
-6.4855780E-01,1.5070E+00
-6.4849092E-01,1.4858E+00
-6.4842404E-01,1.4858E+00
-6.4835716E-01,1.5177E+00
-6.4829028E-01,1.4858E+00
-6.4822340E-01,1.5177E+00
-6.4815652E-01,1.4858E+00
-6.4808964E-01,1.4964E+00
-6.4802276E-01,1.5070E+00
-6.4795588E-01,1.5390E+00
-6.4788900E-01,1.5177E+00
-6.4782212E-01,1.5070E+00
-6.4775524E-01,1.5070E+00
-6.4768836E-01,1.5283E+00
-6.4762148E-01,1.4751E+00
-6.4755460E-01,1.4964E+00
-6.4748772E-01,1.4858E+00
-6.4742084E-01,1.4538E+00
-6.4735396E-01,1.4964E+00
-6.4728708E-01,1.4858E+00
-6.4722020E-01,1.4964E+00
-6.4715332E-01,1.4858E+00
-6.4708644E-01,1.4858E+00
-6.4701956E-01,1.5070E+00
-6.4695268E-01,1.4858E+00
-6.4688580E-01,1.5070E+00
-6.4681892E-01,1.5177E+00
-6.4675204E-01,1.5177E+00
-6.4668516E-01,1.4751E+00
-6.4661828E-01,1.4858E+00
-6.4655140E-01,1.5177E+00
-6.4648452E-01,1.4964E+00
-6.4641764E-01,1.4964E+00
-6.4635076E-01,1.4858E+00
-6.4628388E-01,1.4858E+00
-6.4621700E-01,1.4858E+00
-6.4615012E-01,1.4858E+00
-6.4608324E-01,1.4964E+00
-6.4601636E-01,1.4858E+00
-6.4594948E-01,1.4751E+00
-6.4588260E-01,1.4964E+00
-6.4581572E-01,1.5070E+00
-6.4574884E-01,1.4858E+00
-6.4568196E-01,1.5177E+00
-6.4561508E-01,1.5070E+00
-6.4554820E-01,1.5390E+00
-6.4548132E-01,1.4964E+00
-6.4541444E-01,1.5070E+00
-6.4534756E-01,1.4858E+00
-6.4528068E-01,1.4858E+00
-6.4521380E-01,1.4751E+00
-6.4514692E-01,1.4645E+00
-6.4508004E-01,1.4645E+00
-6.4501316E-01,1.4858E+00
-6.4494628E-01,1.5070E+00
-6.4487940E-01,1.5177E+00
-6.4481252E-01,1.4751E+00
-6.4474564E-01,1.5177E+00
-6.4467876E-01,1.4751E+00
-6.4461188E-01,1.4751E+00
-6.4454500E-01,1.4858E+00
-6.4447812E-01,1.4964E+00
-6.4441124E-01,1.5070E+00
-6.4434436E-01,1.4751E+00
-6.4427748E-01,1.4964E+00
-6.4421060E-01,1.4964E+00
-6.4414372E-01,1.4964E+00
-6.4407684E-01,1.5070E+00
-6.4400996E-01,1.4751E+00
-6.4394308E-01,1.5177E+00
-6.4387620E-01,1.5070E+00
-6.4380932E-01,1.4645E+00
-6.4374244E-01,1.4858E+00
-6.4367556E-01,1.4858E+00
-6.4360868E-01,1.4964E+00
-6.4354180E-01,1.4858E+00
-6.4347492E-01,1.5070E+00
-6.4340804E-01,1.4751E+00
-6.4334116E-01,1.4751E+00
-6.4327428E-01,1.4964E+00
-6.4320740E-01,1.4751E+00
-6.4314052E-01,1.4858E+00
-6.4307364E-01,1.4751E+00
-6.4300676E-01,1.4751E+00
-6.4293988E-01,1.4645E+00
-6.4287300E-01,1.4645E+00
-6.4280612E-01,1.4645E+00
-6.4273924E-01,1.4858E+00
-6.4267236E-01,1.4858E+00
-6.4260548E-01,1.4751E+00
-6.4253860E-01,1.5177E+00
-6.4247172E-01,1.4538E+00
-6.4240484E-01,1.4858E+00
-6.4233796E-01,1.4645E+00
-6.4227108E-01,1.4645E+00
-6.4220420E-01,1.4964E+00
-6.4213732E-01,1.4964E+00
-6.4207044E-01,1.4645E+00
-6.4200356E-01,1.4858E+00
-6.4193668E-01,1.4645E+00
-6.4186980E-01,1.4751E+00
-6.4180292E-01,1.4751E+00
-6.4173604E-01,1.5070E+00
-6.4166916E-01,1.4645E+00
-6.4160228E-01,1.4964E+00
-6.4153540E-01,1.4858E+00
-6.4146852E-01,1.4751E+00
-6.4140164E-01,1.4751E+00
-6.4133476E-01,1.4858E+00
-6.4126788E-01,1.4751E+00
-6.4120100E-01,1.4858E+00
-6.4113412E-01,1.5070E+00
-6.4106724E-01,1.4751E+00
-6.4100036E-01,1.4751E+00
-6.4093348E-01,1.4538E+00
-6.4086660E-01,1.4751E+00
-6.4079972E-01,1.4964E+00
-6.4073284E-01,1.4751E+00
-6.4066596E-01,1.4538E+00
-6.4059908E-01,1.4645E+00
-6.4053220E-01,1.4858E+00
-6.4046532E-01,1.5070E+00
-6.4039844E-01,1.4858E+00
-6.4033156E-01,1.4751E+00
-6.4026468E-01,1.4751E+00
-6.4019780E-01,1.4538E+00
-6.4013092E-01,1.4645E+00
-6.4006404E-01,1.4538E+00
-6.3999716E-01,1.4751E+00
-6.3993028E-01,1.4858E+00
-6.3986340E-01,1.4964E+00
-6.3979652E-01,1.4858E+00
-6.3972964E-01,1.4858E+00
-6.3966276E-01,1.4538E+00
-6.3959588E-01,1.4751E+00
-6.3952900E-01,1.4858E+00
-6.3946212E-01,1.4751E+00
-6.3939524E-01,1.4858E+00
-6.3932836E-01,1.4751E+00
-6.3926148E-01,1.5070E+00
-6.3919460E-01,1.4751E+00
-6.3912772E-01,1.4858E+00
-6.3906084E-01,1.4751E+00
-6.3899396E-01,1.4645E+00
-6.3892708E-01,1.4645E+00
-6.3886020E-01,1.5070E+00
-6.3879332E-01,1.4964E+00
-6.3872644E-01,1.4964E+00
-6.3865956E-01,1.4858E+00
-6.3859268E-01,1.4538E+00
-6.3852580E-01,1.4858E+00
-6.3845892E-01,1.4858E+00
-6.3839204E-01,1.4858E+00
-6.3832516E-01,1.4538E+00
-6.3825828E-01,1.4964E+00
-6.3819140E-01,1.5177E+00
-6.3812452E-01,1.4751E+00
-6.3805764E-01,1.4858E+00
-6.3799076E-01,1.4538E+00
-6.3792388E-01,1.4858E+00
-6.3785700E-01,1.4538E+00
-6.3779012E-01,1.4858E+00
-6.3772324E-01,1.4858E+00
-6.3765636E-01,1.4751E+00
-6.3758948E-01,1.5283E+00
-6.3752260E-01,1.4751E+00
-6.3745572E-01,1.4538E+00
-6.3738884E-01,1.4858E+00
-6.3732196E-01,1.4858E+00
-6.3725508E-01,1.5070E+00
-6.3718820E-01,1.4538E+00
-6.3712132E-01,1.4964E+00
-6.3705444E-01,1.4964E+00
-6.3698756E-01,1.4645E+00
-6.3692068E-01,1.4645E+00
-6.3685380E-01,1.4645E+00
-6.3678692E-01,1.5177E+00
-6.3672004E-01,1.5070E+00
-6.3665316E-01,1.4858E+00
-6.3658628E-01,1.4751E+00
-6.3651940E-01,1.5070E+00
-6.3645252E-01,1.5177E+00
-6.3638564E-01,1.4751E+00
-6.3631876E-01,1.4858E+00
-6.3625188E-01,1.4964E+00
-6.3618500E-01,1.4858E+00
-6.3611812E-01,1.4858E+00
-6.3605124E-01,1.5070E+00
-6.3598436E-01,1.5177E+00
-6.3591748E-01,1.4858E+00
-6.3585060E-01,1.4964E+00
-6.3578372E-01,1.4751E+00
-6.3571684E-01,1.5070E+00
-6.3564996E-01,1.4964E+00
-6.3558308E-01,1.4858E+00
-6.3551620E-01,1.4858E+00
-6.3544932E-01,1.5070E+00
-6.3538244E-01,1.4751E+00
-6.3531556E-01,1.4858E+00
-6.3524868E-01,1.4964E+00
-6.3518180E-01,1.4858E+00
-6.3511492E-01,1.4858E+00
-6.3504804E-01,1.4751E+00
-6.3498116E-01,1.5177E+00
-6.3491428E-01,1.4964E+00
-6.3484740E-01,1.5283E+00
-6.3478052E-01,1.4858E+00
-6.3471364E-01,1.4751E+00
-6.3464676E-01,1.4964E+00
-6.3457988E-01,1.4751E+00
-6.3451300E-01,1.4858E+00
-6.3444612E-01,1.4751E+00
-6.3437924E-01,1.4751E+00
-6.3431236E-01,1.5390E+00
-6.3424548E-01,1.5177E+00
-6.3417860E-01,1.4751E+00
-6.3411172E-01,1.4964E+00
-6.3404484E-01,1.4964E+00
-6.3397796E-01,1.4964E+00
-6.3391108E-01,1.4538E+00
-6.3384420E-01,1.4964E+00
-6.3377732E-01,1.4645E+00
-6.3371044E-01,1.4858E+00
-6.3364356E-01,1.4964E+00
-6.3357668E-01,1.4858E+00
-6.3350980E-01,1.4751E+00
-6.3344292E-01,1.4751E+00
-6.3337604E-01,1.4751E+00
-6.3330916E-01,1.4538E+00
-6.3324228E-01,1.4751E+00
-6.3317540E-01,1.5070E+00
-6.3310852E-01,1.4964E+00
-6.3304164E-01,1.5070E+00
-6.3297476E-01,1.4858E+00
-6.3290788E-01,1.4751E+00
-6.3284100E-01,1.4751E+00
-6.3277412E-01,1.4645E+00
-6.3270724E-01,1.4858E+00
-6.3264036E-01,1.4538E+00
-6.3257348E-01,1.5070E+00
-6.3250660E-01,1.4645E+00
-6.3243972E-01,1.4751E+00
-6.3237284E-01,1.4645E+00
-6.3230596E-01,1.4751E+00
-6.3223908E-01,1.4964E+00
-6.3217220E-01,1.4751E+00
-6.3210532E-01,1.4538E+00
-6.3203844E-01,1.4432E+00
-6.3197156E-01,1.4858E+00
-6.3190468E-01,1.4751E+00
-6.3183780E-01,1.4538E+00
-6.3177092E-01,1.4538E+00
-6.3170404E-01,1.4645E+00
-6.3163716E-01,1.4538E+00
-6.3157028E-01,1.4645E+00
-6.3150340E-01,1.4645E+00
-6.3143652E-01,1.4964E+00
-6.3136964E-01,1.4645E+00
-6.3130276E-01,1.4751E+00
-6.3123588E-01,1.4645E+00
-6.3116900E-01,1.4751E+00
-6.3110212E-01,1.4751E+00
-6.3103524E-01,1.4538E+00
-6.3096836E-01,1.4538E+00
-6.3090148E-01,1.4645E+00
-6.3083460E-01,1.4751E+00
-6.3076772E-01,1.4538E+00
-6.3070084E-01,1.4645E+00
-6.3063396E-01,1.4645E+00
-6.3056708E-01,1.4538E+00
-6.3050020E-01,1.4964E+00
-6.3043332E-01,1.4645E+00
-6.3036644E-01,1.4432E+00
-6.3029956E-01,1.4964E+00
-6.3023268E-01,1.4432E+00
-6.3016580E-01,1.4645E+00
-6.3009892E-01,1.4432E+00
-6.3003204E-01,1.4219E+00
-6.2996516E-01,1.4751E+00
-6.2989828E-01,1.4538E+00
-6.2983140E-01,1.4538E+00
-6.2976452E-01,1.4538E+00
-6.2969764E-01,1.4538E+00
-6.2963076E-01,1.4219E+00
-6.2956388E-01,1.4432E+00
-6.2949700E-01,1.4325E+00
-6.2943012E-01,1.4751E+00
-6.2936324E-01,1.4538E+00
-6.2929636E-01,1.4645E+00
-6.2922948E-01,1.4432E+00
-6.2916260E-01,1.4219E+00
-6.2909572E-01,1.4751E+00
-6.2902884E-01,1.4432E+00
-6.2896196E-01,1.4325E+00
-6.2889508E-01,1.4325E+00
-6.2882820E-01,1.4432E+00
-6.2876132E-01,1.4432E+00
-6.2869444E-01,1.4751E+00
-6.2862756E-01,1.4325E+00
-6.2856068E-01,1.4538E+00
-6.2849380E-01,1.4325E+00
-6.2842692E-01,1.4112E+00
-6.2836004E-01,1.4645E+00
-6.2829316E-01,1.4325E+00
-6.2822628E-01,1.4432E+00
-6.2815940E-01,1.4645E+00
-6.2809252E-01,1.4645E+00
-6.2802564E-01,1.4751E+00
-6.2795876E-01,1.4006E+00
-6.2789188E-01,1.4219E+00
-6.2782500E-01,1.4219E+00
-6.2775812E-01,1.4219E+00
-6.2769124E-01,1.4112E+00
-6.2762436E-01,1.4538E+00
-6.2755748E-01,1.4112E+00
-6.2749060E-01,1.4645E+00
-6.2742372E-01,1.4432E+00
-6.2735684E-01,1.4432E+00
-6.2728996E-01,1.4006E+00
-6.2722308E-01,1.4219E+00
-6.2715620E-01,1.4325E+00
-6.2708932E-01,1.4112E+00
-6.2702244E-01,1.4538E+00
-6.2695556E-01,1.4432E+00
-6.2688868E-01,1.4432E+00
-6.2682180E-01,1.4325E+00
-6.2675492E-01,1.4112E+00
-6.2668804E-01,1.4112E+00
-6.2662116E-01,1.4112E+00
-6.2655428E-01,1.4112E+00
-6.2648740E-01,1.4006E+00
-6.2642052E-01,1.4325E+00
-6.2635364E-01,1.4112E+00
-6.2628676E-01,1.4325E+00
-6.2621988E-01,1.3793E+00
-6.2615300E-01,1.4112E+00
-6.2608612E-01,1.4112E+00
-6.2601924E-01,1.3793E+00
-6.2595236E-01,1.4325E+00
-6.2588548E-01,1.4112E+00
-6.2581860E-01,1.4219E+00
-6.2575172E-01,1.4006E+00
-6.2568484E-01,1.3793E+00
-6.2561796E-01,1.4219E+00
-6.2555108E-01,1.4219E+00
-6.2548420E-01,1.3900E+00
-6.2541732E-01,1.3900E+00
-6.2535044E-01,1.4112E+00
-6.2528356E-01,1.4112E+00
-6.2521668E-01,1.4112E+00
-6.2514980E-01,1.4112E+00
-6.2508292E-01,1.4538E+00
-6.2501604E-01,1.3793E+00
-6.2494916E-01,1.4325E+00
-6.2488228E-01,1.4112E+00
-6.2481540E-01,1.4219E+00
-6.2474852E-01,1.3793E+00
-6.2468164E-01,1.4112E+00
-6.2461476E-01,1.4325E+00
-6.2454788E-01,1.4006E+00
-6.2448100E-01,1.4219E+00
-6.2441412E-01,1.4006E+00
-6.2434724E-01,1.4006E+00
-6.2428036E-01,1.4006E+00
-6.2421348E-01,1.4112E+00
-6.2414660E-01,1.3900E+00
-6.2407972E-01,1.3900E+00
-6.2401284E-01,1.4006E+00
-6.2394596E-01,1.4006E+00
-6.2387908E-01,1.4006E+00
-6.2381220E-01,1.4006E+00
-6.2374532E-01,1.3793E+00
-6.2367844E-01,1.3900E+00
-6.2361156E-01,1.3900E+00
-6.2354468E-01,1.4219E+00
-6.2347780E-01,1.3900E+00
-6.2341092E-01,1.3900E+00
-6.2334404E-01,1.3900E+00
-6.2327716E-01,1.4325E+00
-6.2321028E-01,1.4219E+00
-6.2314340E-01,1.3580E+00
-6.2307652E-01,1.4112E+00
-6.2300964E-01,1.4325E+00
-6.2294276E-01,1.4112E+00
-6.2287588E-01,1.3900E+00
-6.2280900E-01,1.3793E+00
-6.2274212E-01,1.3687E+00
-6.2267524E-01,1.3793E+00
-6.2260836E-01,1.4006E+00
-6.2254148E-01,1.3900E+00
-6.2247460E-01,1.4006E+00
-6.2240772E-01,1.3793E+00
-6.2234084E-01,1.3793E+00
-6.2227396E-01,1.3687E+00
-6.2220708E-01,1.3900E+00
-6.2214020E-01,1.3474E+00
-6.2207332E-01,1.3687E+00
-6.2200644E-01,1.3900E+00
-6.2193956E-01,1.3900E+00
-6.2187268E-01,1.3900E+00
-6.2180580E-01,1.3793E+00
-6.2173892E-01,1.3900E+00
-6.2167204E-01,1.3793E+00
-6.2160516E-01,1.4112E+00
-6.2153828E-01,1.4006E+00
-6.2147140E-01,1.3900E+00
-6.2140452E-01,1.4006E+00
-6.2133764E-01,1.4006E+00
-6.2127076E-01,1.3474E+00
-6.2120388E-01,1.3687E+00
-6.2113700E-01,1.3793E+00
-6.2107012E-01,1.3687E+00
-6.2100324E-01,1.4112E+00
-6.2093636E-01,1.3793E+00
-6.2086948E-01,1.3900E+00
-6.2080260E-01,1.3687E+00
-6.2073572E-01,1.4112E+00
-6.2066884E-01,1.3474E+00
-6.2060196E-01,1.3900E+00
-6.2053508E-01,1.3900E+00
-6.2046820E-01,1.3900E+00
-6.2040132E-01,1.3900E+00
-6.2033444E-01,1.4006E+00
-6.2026756E-01,1.4219E+00
-6.2020068E-01,1.4006E+00
-6.2013380E-01,1.3900E+00
-6.2006692E-01,1.3687E+00
-6.2000004E-01,1.4112E+00
-6.1993316E-01,1.4219E+00
-6.1986628E-01,1.3687E+00
-6.1979940E-01,1.3900E+00
-6.1973252E-01,1.3580E+00
-6.1966564E-01,1.3687E+00
-6.1959876E-01,1.4112E+00
-6.1953188E-01,1.3793E+00
-6.1946500E-01,1.4112E+00
-6.1939812E-01,1.3900E+00
-6.1933124E-01,1.3900E+00
-6.1926436E-01,1.3900E+00
-6.1919748E-01,1.4006E+00
-6.1913060E-01,1.3793E+00
-6.1906372E-01,1.4006E+00
-6.1899684E-01,1.4006E+00
-6.1892996E-01,1.3580E+00
-6.1886308E-01,1.3900E+00
-6.1879620E-01,1.4112E+00
-6.1872932E-01,1.4112E+00
-6.1866244E-01,1.3900E+00
-6.1859556E-01,1.3687E+00
-6.1852868E-01,1.3900E+00
-6.1846180E-01,1.3793E+00
-6.1839492E-01,1.3793E+00
-6.1832804E-01,1.3474E+00
-6.1826116E-01,1.3793E+00
-6.1819428E-01,1.3900E+00
-6.1812740E-01,1.4006E+00
-6.1806052E-01,1.3793E+00
-6.1799364E-01,1.3687E+00
-6.1792676E-01,1.4006E+00
-6.1785988E-01,1.3900E+00
-6.1779300E-01,1.3900E+00
-6.1772612E-01,1.3900E+00
-6.1765924E-01,1.4006E+00
-6.1759236E-01,1.3793E+00
-6.1752548E-01,1.4219E+00
-6.1745860E-01,1.3900E+00
-6.1739172E-01,1.3793E+00
-6.1732484E-01,1.3900E+00
-6.1725796E-01,1.4006E+00
-6.1719108E-01,1.3900E+00
-6.1712420E-01,1.4006E+00
-6.1705732E-01,1.3900E+00
-6.1699044E-01,1.3793E+00
-6.1692356E-01,1.4006E+00
-6.1685668E-01,1.4006E+00
-6.1678980E-01,1.3580E+00
-6.1672292E-01,1.4006E+00
-6.1665604E-01,1.4112E+00
-6.1658916E-01,1.3793E+00
-6.1652228E-01,1.3687E+00
-6.1645540E-01,1.3793E+00
-6.1638852E-01,1.3793E+00
-6.1632164E-01,1.4325E+00
-6.1625476E-01,1.3900E+00
-6.1618788E-01,1.3793E+00
-6.1612100E-01,1.3900E+00
-6.1605412E-01,1.3687E+00
-6.1598724E-01,1.3900E+00
-6.1592036E-01,1.3687E+00
-6.1585348E-01,1.4006E+00
-6.1578660E-01,1.3793E+00
-6.1571972E-01,1.3900E+00
-6.1565284E-01,1.3793E+00
-6.1558596E-01,1.3900E+00
-6.1551908E-01,1.3687E+00
-6.1545220E-01,1.3687E+00
-6.1538532E-01,1.3474E+00
-6.1531844E-01,1.3793E+00
-6.1525156E-01,1.3793E+00
-6.1518468E-01,1.3793E+00
-6.1511780E-01,1.3367E+00
-6.1505092E-01,1.3793E+00
-6.1498404E-01,1.3900E+00
-6.1491716E-01,1.4006E+00
-6.1485028E-01,1.4219E+00
-6.1478340E-01,1.3687E+00
-6.1471652E-01,1.3687E+00
-6.1464964E-01,1.3793E+00
-6.1458276E-01,1.3474E+00
-6.1451588E-01,1.3580E+00
-6.1444900E-01,1.4006E+00
-6.1438212E-01,1.3793E+00
-6.1431524E-01,1.3793E+00
-6.1424836E-01,1.3580E+00
-6.1418148E-01,1.3900E+00
-6.1411460E-01,1.3580E+00
-6.1404772E-01,1.3687E+00
-6.1398084E-01,1.4006E+00
-6.1391396E-01,1.3900E+00
-6.1384708E-01,1.3687E+00
-6.1378020E-01,1.3793E+00
-6.1371332E-01,1.3580E+00
-6.1364644E-01,1.4112E+00
-6.1357956E-01,1.3793E+00
-6.1351268E-01,1.3580E+00
-6.1344580E-01,1.3793E+00
-6.1337892E-01,1.3900E+00
-6.1331204E-01,1.3900E+00
-6.1324516E-01,1.3900E+00
-6.1317828E-01,1.3580E+00
-6.1311140E-01,1.3687E+00
-6.1304452E-01,1.3900E+00
-6.1297764E-01,1.3687E+00
-6.1291076E-01,1.3793E+00
-6.1284388E-01,1.3687E+00
-6.1277700E-01,1.4006E+00
-6.1271012E-01,1.3687E+00
-6.1264324E-01,1.4112E+00
-6.1257636E-01,1.3793E+00
-6.1250948E-01,1.3900E+00
-6.1244260E-01,1.3793E+00
-6.1237572E-01,1.4006E+00
-6.1230884E-01,1.3793E+00
-6.1224196E-01,1.3793E+00
-6.1217508E-01,1.3580E+00
-6.1210820E-01,1.3793E+00
-6.1204132E-01,1.4325E+00
-6.1197444E-01,1.4006E+00
-6.1190756E-01,1.4112E+00
